utterance_id,speaker_id,speaker_role_raw,utterance,Comment,,Comments,session_id,annotation1,annotator_name1,annotation2,annotator_name2,Diff_annotations
19572,FAT,father,attends quoi?,,,%sit  Ana se met à genou et retombe assise /Anais/242a.cha,Anais/242a.cha,1,clara,,,
19573,CHI,target_child,oh,,,,Anais/242a.cha,FAT,clara,,,
19574,FAT,father,oh,,,,Anais/242a.cha,1,clara,,,
19575,CHI,target_child,oh,,,,Anais/242a.cha,FAT,clara,,,
19576,FAT,father,quoi oh?,,,,Anais/242a.cha,1,clara,,,
19577,CHI,target_child,yyy,,,,Anais/242a.cha,NA,clara,,,
19578,CHI,target_child,yyy,,,%sit  Ana tape du pied par terre énervée /Anais/242a.cha,Anais/242a.cha,NA,clara,,,
19579,FAT,father,en,,,,Anais/242a.cha,1,clara,,,
19580,FAT,father,oh j'ai je t'ai pas dit j'ai vu ton cousin,,,,Anais/242a.cha,1,clara,,,
19581,CHI,target_child,www,,,%sit  Ana se relève et tient son collant /Anais/242a.cha,Anais/242a.cha,NA,clara,,,
19582,FAT,father,ben viens je vais t'aider,,,%sit  Fat tend le bras vers Ana elle s'avance un peu puis s'arrête et commence à enlever son collant /Anais/242a.cha,Anais/242a.cha,1,clara,,,
19583,FAT,father,hop,,,,Anais/242a.cha,1,clara,,,
19584,FAT,father,le bijou de ta soeur,,,,Anais/242a.cha,1,clara,,,
19585,FAT,father,mais qu'estce que tu fais?,,,,Anais/242a.cha,1,clara,,,
19586,FAT,father,tu veux faire pipi?,,,,Anais/242a.cha,1,clara,,,
19587,CHI,target_child,ouais,,,,Anais/242a.cha,FAT,clara,,,
19588,FAT,father,ah ben faut l(e) dire,,,,Anais/242a.cha,1,clara,,,
19589,FAT,father,et bien viens vite,,,%sit  Fat se lève va rejoindre Ana et il vont tous les deux au toilette /Anais/242a.cha,Anais/242a.cha,1,clara,,,
19590,CHI,target_child,oh caca yyy culotte,,,,Anais/242a.cha,FAT,clara,,,
19591,FAT,father,pas oui j'ai bien compris,,,,Anais/242a.cha,1,clara,,,
19592,CHI,target_child,pas caca culotte,,,,Anais/242a.cha,FAT,clara,,,
19593,FAT,father,hein?,,,,Anais/242a.cha,1,clara,,,
19594,CHI,target_child,là,,,,Anais/242a.cha,FAT,clara,,,
19595,FAT,father,tu as pas fais caca tout à l'heure?,,,,Anais/242a.cha,1,clara,,,
19596,FAT,father,et tu fais pas caca dans la culotte hein,,,,Anais/242a.cha,1,clara,,,
19597,CHI,target_child,non,,,,Anais/242a.cha,FAT,clara,,,
19598,FAT,father,ah bon tu as pas fais dans la culotte c'est ça,,,,Anais/242a.cha,1,clara,,,
19599,CHI,target_child,non,,,,Anais/242a.cha,FAT,clara,,,
19600,CHI,target_child,pas culotte caca,,,,Anais/242a.cha,FAT,clara,,,
19601,FAT,father,d'accord pas encore c'est +//,,,,Anais/242a.cha,1,clara,,,
19602,FAT,father,c'est bien,,,,Anais/242a.cha,1,clara,,,
19603,CHI,target_child,pas yyy //,,,,Anais/242a.cha,FAT,clara,,,
19604,CHI,target_child,pas caca euh yyy,,,,Anais/242a.cha,FAT,clara,,,
19605,CHI,target_child,yyy,,,,Anais/242a.cha,NA,clara,,,
19606,FAT,father,vite,,,,Anais/242a.cha,1,clara,,,
19607,CHI,target_child,yyy,,,,Anais/242a.cha,NA,clara,,,
19608,FAT,father,vite vite,,,,Anais/242a.cha,1,clara,,,
19609,CHI,target_child,ah oh,,,,Anais/242a.cha,FAT,clara,,,
19610,FAT,father,non mais le papier après,,,,Anais/242a.cha,1,clara,,,
19611,CHI,target_child,tiens papa,,,,Anais/242a.cha,FAT,clara,,,
19612,FAT,father,d'abord le pipi et après le papier,,,,Anais/242a.cha,1,clara,,,
19613,CHI,target_child,tiens,,,,Anais/242a.cha,FAT,clara,,,
19614,FAT,father,tout ça c'est pour moi?,,,,Anais/242a.cha,1,clara,,,
19615,CHI,target_child,ouais,,,,Anais/242a.cha,FAT,clara,,,
19616,FAT,father,d'accord,,,,Anais/242a.cha,1,clara,,,
19617,CHI,target_child,tiens,,,,Anais/242a.cha,FAT,clara,,,
19618,FAT,father,merci,,,,Anais/242a.cha,1,clara,,,
19619,CHI,target_child,yyy petite comme ça,,,,Anais/242a.cha,FAT,clara,,,
19620,CHI,target_child,yyy,,,,Anais/242a.cha,NA,clara,,,
19621,CHI,target_child,yyy,,,,Anais/242a.cha,NA,clara,,,
19622,FAT,father,<p(e)tite comme ça oui> <d'accord oui> www,,,,Anais/242a.cha,1,clara,,,
19623,CHI,target_child,oui yyy,,,,Anais/242a.cha,FAT,clara,,,
19624,CHI,target_child,ah yyy ça pas,,,,Anais/242a.cha,FAT,clara,,,
19625,FAT,father,non il va tomber,,,,Anais/242a.cha,1,clara,,,
19626,FAT,father,vas y,,,,Anais/242a.cha,1,clara,,,
19627,FAT,father,c'est bon,,,,Anais/242a.cha,1,clara,,,
19628,CHI,target_child,non,,,,Anais/242a.cha,FAT,clara,,,
19629,FAT,father,allez vas y,,,,Anais/242a.cha,1,clara,,,
19630,CHI,target_child,pipi,,,,Anais/242a.cha,FAT,clara,,,
19631,FAT,father,oui,,,,Anais/242a.cha,1,clara,,,
19632,CHI,target_child,oh pipi,,,,Anais/242a.cha,FAT,clara,,,
19633,FAT,father,oh pipi,,,,Anais/242a.cha,1,clara,,,
19634,CHI,target_child,ouais,,,,Anais/242a.cha,FAT,clara,,,
19635,FAT,father,www,,,,Anais/242a.cha,NA,clara,,,
19636,FAT,father,il arrive?,,,,Anais/242a.cha,1,clara,,,
19637,CHI,target_child,ouais,,,,Anais/242a.cha,FAT,clara,,,
19638,FAT,father,ah,,,,Anais/242a.cha,1,clara,,,
19639,CHI,target_child,oh fini,,,,Anais/242a.cha,FAT,clara,,,
19640,FAT,father,tu as fini?,,,,Anais/242a.cha,1,clara,,,
19641,CHI,target_child,ouais,,,,Anais/242a.cha,FAT,clara,,,
19642,CHI,target_child,non yyy yyy,,,,Anais/242a.cha,FAT,clara,,,
19643,CHI,target_child,www,,,,Anais/242a.cha,NA,clara,,,
19644,CHI,target_child,un autre papa,,,,Anais/242a.cha,FAT,clara,,,
19645,FAT,father,stop stop stop,,,,Anais/242a.cha,1,clara,,,
19646,FAT,father,non  c'est bon c'est bon,,,,Anais/242a.cha,1,clara,,,
19647,CHI,target_child,yyy yyy non,,,,Anais/242a.cha,FAT,clara,,,
19648,FAT,father,laisse le papier,,,,Anais/242a.cha,1,clara,,,
19649,FAT,father,laisse le papier,,,,Anais/242a.cha,1,clara,,,
19650,FAT,father,y en a assez,,,,Anais/242a.cha,1,clara,,,
19651,FAT,father,non,,,,Anais/242a.cha,1,clara,,,
19652,CHI,target_child,non,,,,Anais/242a.cha,FAT,clara,,,
19653,CHI,target_child,si,,,,Anais/242a.cha,FAT,clara,,,
19654,FAT,father,non,,,,Anais/242a.cha,1,clara,,,
19655,FAT,father,tu es,,,,Anais/242a.cha,1,clara,,,
19656,CHI,target_child,tire la chasse,,,,Anais/242a.cha,FAT,clara,,,
19657,FAT,father,oui,,,,Anais/242a.cha,1,clara,,,
19658,FAT,father,tirer la chasse,,,,Anais/242a.cha,1,clara,,,
19659,CHI,target_child,yyy euh ça euh,,,,Anais/242a.cha,FAT,clara,,,
19660,CHI,target_child,,,,,Anais/242a.cha,,clara,,,
19661,CHI,target_child,,,,,Anais/242a.cha,,clara,,,
19662,FAT,father,je te porte,,,,Anais/242a.cha,1,clara,,,
19663,CHI,target_child,là,,,,Anais/242a.cha,FAT,clara,,,
19664,FAT,father,voilà,,,,Anais/242a.cha,1,clara,,,
19665,CHI,target_child,là papa,,,,Anais/242a.cha,FAT,clara,,,
19666,FAT,father,oui,,,,Anais/242a.cha,1,clara,,,
19667,FAT,father,on remonte le collant,,,,Anais/242a.cha,1,clara,,,
19668,CHI,target_child,et là aussi,,,,Anais/242a.cha,FAT,clara,,,
19669,FAT,father,l'autre aussi?,,,,Anais/242a.cha,1,clara,,,
19670,CHI,target_child,là l'autre aussi,,,,Anais/242a.cha,FAT,clara,,,
19671,FAT,father,d'accord,,,,Anais/242a.cha,1,clara,,,
19672,FAT,father,bon,,,,Anais/242a.cha,1,clara,,,
19673,FAT,father,et là il t'arrive au //,,,,Anais/242a.cha,1,clara,,,
19674,FAT,father,non on ne peut pas le monter plus dommage,,,,Anais/242a.cha,1,clara,,,
19675,FAT,father,aller tire la chasse d'eau,,,%act  la chasse d'eau est tirée 639987641385/Anais/242a.cha,Anais/242a.cha,1,clara,,,
19676,CHI,target_child,oh,,,,Anais/242a.cha,FAT,clara,,,
19677,CHI,target_child,yyy,,,,Anais/242a.cha,NA,clara,,,
19678,CHI,target_child,oh c'est vert,,,,Anais/242a.cha,FAT,clara,,,
19679,FAT,father,ah,,,,Anais/242a.cha,1,clara,,,
19680,CHI,target_child,c'est vert,,,,Anais/242a.cha,FAT,clara,,,
19681,FAT,father,oui exact,,,,Anais/242a.cha,1,clara,,,
19682,FAT,father,il est vert,,,,Anais/242a.cha,1,clara,,,
19683,CHI,target_child,ouais,,,,Anais/242a.cha,FAT,clara,,,
19684,CHI,target_child,vert,,,,Anais/242a.cha,FAT,clara,,,
19685,FAT,father,je croyais que tu préférais le violet toi au vert,,,,Anais/242a.cha,1,clara,,,
19686,CHI,target_child,ouais,,,,Anais/242a.cha,FAT,clara,,,
19687,FAT,father,ah bon,,,,Anais/242a.cha,1,clara,,,
19688,FAT,father,il me semblait aussi que tu préférais le violet,,,,Anais/242a.cha,1,clara,,,
19689,CHI,target_child,yyy,,,,Anais/242a.cha,NA,clara,,,
19690,CHI,target_child,oh yyy yyy yyy yyy yyy yyy,,,%sit  Ana revient dans la pièce prend ses peluches s'accroupi puis se traine parterre en leur faisant des calins /Anais/242a.cha,Anais/242a.cha,FAT,clara,,,
19691,CHI,target_child,oh,,,,Anais/242a.cha,FAT,clara,,,
19692,CHI,target_child,yyy,,,,Anais/242a.cha,NA,clara,,,
19693,CHI,target_child,doudou cheval,,,,Anais/242a.cha,FAT,clara,,,
19694,CHI,target_child,yyy doudou cheval,,,%sit  elle s'arrête un instant puis avance encore un peu et s'arrête de nouveau puis regarde son père /Anais/242a.cha,Anais/242a.cha,FAT,clara,,,
19695,CHI,target_child,oh non doudou cheval,,,,Anais/242a.cha,FAT,clara,,,
19696,CHI,target_child,ah,,,,Anais/242a.cha,FAT,clara,,,
19697,FAT,father,doudou Sa doudou Sa,,,,Anais/242a.cha,1,clara,,,
19698,CHI,target_child,est làhaut yyy doudou cheval,,,,Anais/242a.cha,FAT,clara,,,
19699,FAT,father,hein?,,,,Anais/242a.cha,1,clara,,,
19700,CHI,target_child,il est làhaut le doudou cheval,,,,Anais/242a.cha,FAT,clara,,,
19701,FAT,father,le doudou cheval il est làhaut?,,,,Anais/242a.cha,1,clara,,,
19702,CHI,target_child,oui,,,,Anais/242a.cha,FAT,clara,,,
19703,FAT,father,où ça làhaut?,,,,Anais/242a.cha,1,clara,,,
19704,CHI,target_child,là,,,,Anais/242a.cha,FAT,clara,,,
19705,CHI,target_child,attends,,,,Anais/242a.cha,FAT,clara,,,
19706,CHI,target_child,yyy cherche,,,%act  Ana se lève et va en courant vers le fauteuil où ce trouve le doudou cheval puis le prend /Anais/242a.cha,Anais/242a.cha,FAT,clara,,,
19707,FAT,father,www,,,,Anais/242a.cha,NA,clara,,,
19708,FAT,father,làhaut làhaut,,,,Anais/242a.cha,1,clara,,,
19709,FAT,father,oui,,,,Anais/242a.cha,1,clara,,,
19710,FAT,father,va le chercher,,,,Anais/242a.cha,1,clara,,,
19711,CHI,target_child,ah chapeau aussi est làbas  yyy,,,%act  Ana fouille dans les affaires sur le fauteuil et trouve un chapeau qu'elle prend /Anais/242a.cha,Anais/242a.cha,FAT,clara,,,
19712,FAT,father,le chapeau aussi,,,%sit  Ana met le chapeau sur sa tête et revient vers son père en tenant le chapeau pour pas qu'il tombe et avec doudou cheval à la main /Anais/242a.cha,Anais/242a.cha,1,clara,,,
19713,CHI,target_child,yyy yyy chapeau,,,,Anais/242a.cha,FAT,clara,,,
19714,FAT,father,www,,,,Anais/242a.cha,NA,clara,,,
19715,CHI,target_child,oh,,,,Anais/242a.cha,FAT,clara,,,
19716,FAT,father,tu y vois plus rien?,,,,Anais/242a.cha,1,clara,,,
19717,CHI,target_child,pas comme ça,,,,Anais/242a.cha,FAT,clara,,,
19718,FAT,father,pas comme ça?,,,,Anais/242a.cha,1,clara,,,
19719,CHI,target_child,yyy,,,,Anais/242a.cha,NA,clara,,,
19720,FAT,father,à moi?,,,%act  Fat tend la main /Anais/242a.cha,Anais/242a.cha,1,clara,,,
19721,CHI,target_child,pas comme ça,,,%act  Ana positionne correctement la casquette sur sa tête /Anais/242a.cha,Anais/242a.cha,FAT,clara,,,
19722,FAT,father,tu m'en donnes une de casquette hein à moi?,,,%sit  Fat fait demitour et s'éloigne /Anais/242a.cha,Anais/242a.cha,1,clara,,,
19723,CHI,target_child,attends,,,,Anais/242a.cha,FAT,clara,,,
19724,CHI,target_child,oh pas yyy yyy comme ça?,,,,Anais/242a.cha,FAT,clara,,,
19725,FAT,father,et moi?,,,,Anais/242a.cha,1,clara,,,
19726,CHI,target_child,pas yyy yyy yyy,,,,Anais/242a.cha,FAT,clara,,,
19727,FAT,father,et bien c'est bien,,,,Anais/242a.cha,1,clara,,,
19728,CHI,target_child,parce que //,,,%sit  Ana fait un demitour /Anais/242a.cha,Anais/242a.cha,FAT,clara,,,
19729,FAT,father,parce que quoi?,,,,Anais/242a.cha,1,clara,,,
19730,CHI,target_child,parce que //,,,,Anais/242a.cha,FAT,clara,,,
19731,FAT,father,pake@c,,,,Anais/242a.cha,1,clara,,,
19732,CHI,target_child,pas une comme yyy une,,,,Anais/242a.cha,FAT,clara,,,
19733,CHI,target_child,www,,,%sit  Ana s'avance vers le fauteuil avec les peluches en sautant /Anais/242a.cha,Anais/242a.cha,NA,clara,,,
19734,FAT,father,j'en www ai pas moi,,,,Anais/242a.cha,1,clara,,,
19735,FAT,father,tu ne veux pas me donner ta casquette?,,,%sit  Ana se retourne en direction de son père /Anais/242a.cha,Anais/242a.cha,1,clara,,,
19736,CHI,target_child,,,,,Anais/242a.cha,,clara,,,
19737,CHI,target_child,non,,,,Anais/242a.cha,FAT,clara,,,
19738,FAT,father,non?,,,,Anais/242a.cha,1,clara,,,
19739,FAT,father,tu m'en donnes une autre?,,,,Anais/242a.cha,1,clara,,,
19740,CHI,target_child,ouais,,,%sit  Ana refait demi tour en direction du fauteuil et secoue les bras puis se tourne à nouveau vers son père /Anais/242a.cha,Anais/242a.cha,FAT,clara,,,
19741,CHI,target_child,pas trouvé moi,,,,Anais/242a.cha,FAT,clara,,,
19742,FAT,father,xxx marqué Shakespeare dessus,,,,Anais/242a.cha,1,clara,,,
19743,FAT,father,allez donnes moi www en une,,,%com liaison /Anais/242a.cha,Anais/242a.cha,1,clara,,,
19744,CHI,target_child,non,,,,Anais/242a.cha,FAT,clara,,,
19745,FAT,father,si,,,,Anais/242a.cha,1,clara,,,
19746,CHI,target_child,pas trouvé à moi,,,,Anais/242a.cha,FAT,clara,,,
19747,CHI,target_child,pas trouvé,,,,Anais/242a.cha,FAT,clara,,,
19748,FAT,father,pas trouvée?,,,,Anais/242a.cha,1,clara,,,
19749,CHI,target_child,mh pas trouvé moi,,,,Anais/242a.cha,FAT,clara,,,
19750,FAT,father,heuh,,,,Anais/242a.cha,1,clara,,,
19751,FAT,father,regarde làhaut làhaut sur le nounours qui fait du bruit,,,,Anais/242a.cha,1,clara,,,
19752,CHI,target_child,,,,%sit  Ana se tourne pour regarder en l'air /Anais/242a.cha,Anais/242a.cha,,clara,,,
19753,FAT,father,tout làhaut làhaut sur le fauteuil bleu,,,,Anais/242a.cha,1,clara,,,
19754,CHI,target_child,oh,,,,Anais/242a.cha,FAT,clara,,,
19755,CHI,target_child,où,,,%sit  Ana cherche du regard /Anais/242a.cha,Anais/242a.cha,FAT,clara,,,
19756,FAT,father,le fauteuil bleu,,,,Anais/242a.cha,1,clara,,,
19757,FAT,father,là où tu as trouvé la casquette,,,,Anais/242a.cha,1,clara,,,
19758,CHI,target_child,mh,,,,Anais/242a.cha,FAT,clara,,,
19759,CHI,target_child,ah,,,,Anais/242a.cha,FAT,clara,,,
19760,FAT,father,xxx,,,,Anais/242a.cha,NA,clara,,,
19761,CHI,target_child,où,,,,Anais/242a.cha,FAT,clara,,,
19762,CHI,target_child,ah,,,,Anais/242a.cha,FAT,clara,,,
19763,CHI,target_child,non,,,,Anais/242a.cha,FAT,clara,,,
19764,CHI,target_child,à papa,,,,Anais/242a.cha,FAT,clara,,,
19765,CHI,target_child,www,,,,Anais/242a.cha,NA,clara,,,
19766,CHI,target_child,ah,,,%sit  Ana va vers le fauteuil et prend une autre casquette elle revient avec /Anais/242a.cha,Anais/242a.cha,FAT,clara,,,
19767,CHI,target_child,yyy,,,,Anais/242a.cha,NA,clara,,,
19768,CHI,target_child,tiens papa,,,%act  Ana donne la casquette qu'elle a sur la tête à son père /Anais/242a.cha,Anais/242a.cha,FAT,clara,,,
19769,FAT,father,ah,,,,Anais/242a.cha,1,clara,,,
19770,FAT,father,tu me donnes la tienne?,,,,Anais/242a.cha,1,clara,,,
19771,CHI,target_child,pour papa,,,,Anais/242a.cha,FAT,clara,,,
19772,CHI,target_child,ouais,,,,Anais/242a.cha,FAT,clara,,,
19773,CHI,target_child,à moi ça,,,,Anais/242a.cha,FAT,clara,,,
19774,FAT,father,et j'en fais quoi?,,,,Anais/242a.cha,1,clara,,,
19775,CHI,target_child,la tête,,,,Anais/242a.cha,FAT,clara,,,
19776,FAT,father,la tête?,,,%act  Fat se met la casquette sur la tête avec la visière en arrière /Anais/242a.cha,Anais/242a.cha,1,clara,,,
19777,CHI,target_child,ouais,,,,Anais/242a.cha,FAT,clara,,,
19778,CHI,target_child,la tête,,,,Anais/242a.cha,FAT,clara,,,
19779,FAT,father,comme ça?,,,,Anais/242a.cha,1,clara,,,
19780,CHI,target_child,ouais,,,,Anais/242a.cha,FAT,clara,,,
19781,CHI,target_child,à moi là,,,%sit  Ana a la casquette sur la tête et la tient des deux côtés en la repositionnant avec la visière en arrière /Anais/242a.cha,Anais/242a.cha,FAT,clara,,,
19782,FAT,father,www ah d'accord j'ai rien dit,,,,Anais/242a.cha,1,clara,,,
19783,FAT,father,non non pas comme ça c'est /,,,,Anais/242a.cha,1,clara,,,
19784,CHI,target_child,www,,,,Anais/242a.cha,NA,clara,,,
19785,CHI,target_child,comme ça,,,,Anais/242a.cha,FZT,clara,,,
19786,FAT,father,comme ça faut mettre comme ça,,,%act  Fat enlève et remet la casquette avec la visière en avant /Anais/242a.cha,Anais/242a.cha,1,clara,,,
19787,CHI,target_child,si comme ça,,,,Anais/242a.cha,FAT,clara,,,
19788,FAT,father,comme ça,,,,Anais/242a.cha,1,clara,,,
19789,CHI,target_child,ouais,,,,Anais/242a.cha,FAT,clara,,,
19790,CHI,target_child,comme ça,,,,Anais/242a.cha,FAT,clara,,,
19791,FAT,father,comme ça,,,,Anais/242a.cha,1,clara,,,
19792,FAT,father,voilà comme ça,,,,Anais/242a.cha,1,clara,,,
19793,FAT,father,voilà,,,,Anais/242a.cha,1,clara,,,
19794,FAT,father,avec la visière?,,,%act  Fat montre sa visière /Anais/242a.cha,Anais/242a.cha,1,clara,,,
19795,CHI,target_child,ouais,,,,Anais/242a.cha,FAT,clara,,,
19796,FAT,father,et toi tu l'a mise à l'envers,,,%sit  Fat penche la tête à droite /Anais/242a.cha,Anais/242a.cha,1,clara,,,
19797,CHI,target_child,non,,,%sit  Ana penche la tête à droite /Anais/242a.cha,Anais/242a.cha,FAT,clara,,,
19798,FAT,father,et si elle,,,,Anais/242a.cha,1,clara,,,
19799,CHI,target_child,non,,,,Anais/242a.cha,FAT,clara,,,
19800,FAT,father,pour te protéger le cou,,,%act  Fat touche la visière de la casquette à Ana /Anais/242a.cha,Anais/242a.cha,1,clara,,,
19801,FAT,father,ouais,,,,Anais/242a.cha,1,clara,,,
19802,CHI,target_child,ah,,,,Anais/242a.cha,FAT,clara,,,
19803,CHI,target_child,oh,,,,Anais/242a.cha,FAT,clara,,,
19804,FAT,father,oh,,,,Anais/242a.cha,1,clara,,,
19805,CHI,target_child,oh,,,,Anais/242a.cha,FAT,clara,,,
19806,CHI,target_child,non,,,,Anais/242a.cha,FAT,clara,,,
19807,CHI,target_child,comme ça,,,%act  Ana enlève sa casquette et essaye de la mettre avec la visière en haut mais elle n'y arrive pas /Anais/242a.cha,Anais/242a.cha,FAT,clara,,,
19808,CHI,target_child,comme ça,,,,Anais/242a.cha,FAT,clara,,,
19809,FAT,father,oh comme ça?,,,,Anais/242a.cha,1,clara,,,
19810,CHI,target_child,ouais,,,,Anais/242a.cha,FAT,clara,,,
19811,FAT,father,tu es sûre?,,,,Anais/242a.cha,1,clara,,,
19812,CHI,target_child,ohoh,,,,Anais/242a.cha,FAT,clara,,,
19813,FAT,father,non,,,,Anais/242a.cha,1,clara,,,
19814,FAT,father,tu l'as mise tu l'as mise comme ça toi,,,,Anais/242a.cha,1,clara,,,
19815,CHI,target_child,si,,,,Anais/242a.cha,FAT,clara,,,
19816,FAT,father,comme ça?,,,%act  Fat enlève sa casquette pour la mettre avec la visière en l'air comme Ana /Anais/242a.cha,Anais/242a.cha,1,clara,,,
19817,CHI,target_child,non,,,,Anais/242a.cha,FAT,clara,,,
19818,FAT,father,ah non pas comme ça?,,,%sit  Fat enlève sa casquette /Anais/242a.cha,Anais/242a.cha,1,clara,,,
19819,CHI,target_child,comme ça,,,%act  Ana montre à son père comment elle a mis sa casquette /Anais/242a.cha,Anais/242a.cha,FAT,clara,,,
19820,FAT,father,comment comme ça?,,,,Anais/242a.cha,1,clara,,,
19821,CHI,target_child,non,,,,Anais/242a.cha,FAT,clara,,,
19822,CHI,target_child,si,,,,Anais/242a.cha,FAT,clara,,,
19823,CHI,target_child,comme ça,,,%act  Ana met sa casquette avec la visière en l'air /Anais/242a.cha,Anais/242a.cha,FAT,clara,,,
19824,FAT,father,www,,,,Anais/242a.cha,NA,clara,,,
19825,CHI,target_child,ça comme ça,,,,Anais/242a.cha,FAT,clara,,,
19826,CHI,target_child,comme ça papa,,,,Anais/242a.cha,FAT,clara,,,
19827,CHI,target_child,oh,,,,Anais/242a.cha,FAT,clara,,,
19828,CHI,target_child,yyy yyy,,,%sit  Ana enlève sa casquette /Anais/242a.cha,Anais/242a.cha,NA,clara,,,
19829,FAT,father,tu veux que je t'aide?,,,,Anais/242a.cha,1,clara,,,
19830,CHI,target_child,non,,,,Anais/242a.cha,FAT,clara,,,
19831,FAT,father,ah non,,,,Anais/242a.cha,1,clara,,,
19832,FAT,father,www,,,,Anais/242a.cha,NA,clara,,,
19833,CHI,target_child,yyy,,,,Anais/242a.cha,NA,clara,,,
19834,CHI,target_child,oh yyy yyy,,,%sit  ana lache sa casquette /Anais/242a.cha,Anais/242a.cha,FAT,clara,,,
19835,FAT,father,ah ouais comme ça,,,,Anais/242a.cha,1,clara,,,
19836,FAT,father,alors faut prendre comme ça,,,%act  Fat met la casquette à Ana /Anais/242a.cha,Anais/242a.cha,1,clara,,,
19837,CHI,target_child,non,,,,Anais/242a.cha,FAT,clara,,,
19838,CHI,target_child,comme ça,,,,Anais/242a.cha,FAT,clara,,,
19839,FAT,father,hop et comme ça,,,,Anais/242a.cha,1,clara,,,
19840,FAT,father,oh très jolie,,,,Anais/242a.cha,1,clara,,,
19841,CHI,target_child,yyy,,,,Anais/242a.cha,NA,clara,,,
19842,FAT,father,et moi aussi?,,,,Anais/242a.cha,1,clara,,,
19843,CHI,target_child,yyy,,,,Anais/242a.cha,NA,clara,,,
19844,FAT,father,non,,,,Anais/242a.cha,1,clara,,,
19845,FAT,father,pas moi,,,%sit  Ana fait un demitour et s'éloigne de son père /Anais/242a.cha,Anais/242a.cha,1,clara,,,
19846,FAT,father,si?,,,%sit  Ana se retourne pour regarder son père /Anais/242a.cha,Anais/242a.cha,1,clara,,,
19847,CHI,target_child,si,,,,Anais/242a.cha,FAT,clara,,,
19848,FAT,father,comme ça?,,,%sit  Fat remet la casquette /Anais/242a.cha,Anais/242a.cha,1,clara,,,
19849,CHI,target_child,ouais,,,%act  Ana fait oui avec la tête et touche sa casquette /Anais/242a.cha,Anais/242a.cha,FAT,clara,,,
19850,FAT,father,comme ça?,,,,Anais/242a.cha,1,clara,,,
19851,CHI,target_child,mh,,,,Anais/242a.cha,FAT,clara,,,
19852,FAT,father,et qu'estce qu'on fait avec ça?,,,,Anais/242a.cha,1,clara,,,
