utterance_id	speaker_id	speaker_role_raw	utterance	Comment	X	Comments	session_id	annotation1	annotator_name1	annotation2	annotator_name2	Diff_annotations	keychild	speaker	role_adressee	register
37948	MOT	mother	vite regarde il y a les pompiers làbas			%sit  Mot montre du doigt un jouet /Theotime/2112a.cha	Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37953	MOT	mother	qui?				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37954	MOT	mother	qui va vite sur la route?				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37957	MOT	mother	ah faut pas aller trop vite hein				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37959	MOT	mother	ils se sont pas fait mal?				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37961	MOT	mother	ben ils www ont eu de la chance alors mais +				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37963	MOT	mother	ah bon?				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37965	MOT	mother	qu'estce qu'ils vont faire comme travail?				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37967	MOT	mother	www ah c'est ça leur travail?				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37969	MOT	mother	manger c'est du travail?				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37971	MOT	mother	tu trouves toi?				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37975	MOT	mother	c'est du travail de manger?				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37977	MOT	mother	manger proprement oui ça c'est du travail				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37981	MOT	mother	c'est la ferme de Mimi				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37984	MOT	mother	ben oui mais ils l'ont déjà vu je pense				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37985	MOT	mother	au dernier enregistrement y avait déjà eu la démonstration de				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37986	MOT	mother	hein tu leur a montré déjà				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37988	MOT	mother	mais bon si tu veux on peut remontrer hein?				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37989	MOT	mother	xxx qu'ils www ont pas bien vu?				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37990	MOT	mother	ah non les dents hein?			%act  Tim mord le livre /Theotime/2112a.cha	Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37992	MOT	mother	déjà elles sont cassées les tiennes alors si en plus tu				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37993	MOT	mother	regarde on tire sur les petites ficelles et hop				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37994	MOT	mother	tiens maintenant tu peux ouvrir si tu veux				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37996	MOT	mother	bon ben on referme alors				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37997	MOT	mother	c'est la peine de tout sortir si tu joues pas effectivement			%sit  Tim fait la sirène des pompiers /Theotime/2112a.cha	Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
37999	MOT	mother	amik@c?			%com Mot répète le mot inventé par Tim /Theotime/2112a.cha	Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
38000	MOT	mother	qu'estce que c'est amik@c?				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
38002	MOT	mother	www ah bon				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
38004	MOT	mother	oui c'est un drôle de nom oui kramik@c euh				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
38006	MOT	mother	c'est				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
38007	MOT	mother	ça me dit quelque chose ça				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
38011	MOT	mother	les locomotives ça va pas sauver les gens hein				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
38013	MOT	mother	ben non				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
38014	MOT	mother	c'est fait pour tirer des wagons c'est tout			%sit  Tim lance sa peluche Babar /Theotime/2112a.cha	Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
38016	MOT	mother	oh doucement				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
38017	MOT	mother	pauvre Babar				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
38018	MOT	mother	tu peux l'enlever puis tu le poses doucement				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
38020	MOT	mother	hein?				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
38021	MOT	mother	le roi Babar				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
38024	MOT	mother	tu es sur ton trône				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
38026	MOT	mother	non?				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
38030	MOT	mother	doucement				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
38032	MOT	mother	chut ça fait trop de bruit pour les gens en dessous				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
38033	MOT	mother	les voisins en dessous ils vont pas être contents				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
38035	MOT	mother	mais qu'estce que tu en sais?				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
38036	MOT	mother	peutêtre qu'ils dorment hein?				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
38039	MOT	mother	si la dame elle travaille la nuit je crois donc heuh				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
38041	MOT	mother	elle doit dormir le jour				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
38043	MOT	mother	si				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
38048	MOT	mother	tu vas où en vacances?				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
38051	MOT	mother	ah				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
38053	MOT	mother	ah ben vient par là				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
38054	MOT	mother	là làbas on va dire c'est la mer				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
38056	MOT	mother	ben faut ranger alors si tu veux passer sinon tu vas casser le circuit là				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
38057	MOT	mother	non ah Brutus				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
38060	MOT	mother	attends				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
38062	MOT	mother	regarde ce qu'on va faire				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
38064	MOT	mother	regarde regarde				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
38065	MOT	mother	on va faire du rangement à la Bri				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
38066	MOT	mother	hop là				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
38067	MOT	mother	on voit plus rien				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
38070	MOT	mother	ouais mais si tu t'en vas on va plus te voir				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
38071	MOT	mother	maman elle va s'ennuyer sans toi				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
38073	MOT	mother	on va pas pouvoir discuter				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
38075	MOT	mother	oh il y a une panne regarde				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
38076	MOT	mother	ouh la tu as un pneu crevé là				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
38078	MOT	mother	ben là regarde c'est crevé				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
38080	MOT	mother	ben si				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
38082	MOT	mother	faut réparer hein la roue là				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
38084	MOT	mother	mais si si c'est crevé				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
38087	MOT	mother	regarde tu vois c'est tout penché comme ça				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
38088	MOT	mother	regarde c'est crevé là				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
38089	MOT	mother	il est tout www				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
38091	MOT	mother	si là regarde				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
38092	MOT	mother	www regarde				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
38093	MOT	mother	regarde faut le retourner				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
38094	MOT	mother	oh d'accord on découvre				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
38095	MOT	mother	faut réparer hein?				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
38097	MOT	mother	tu vas chercher des outils?				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
38101	MOT	mother	vite vite va chercher				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
38102	MOT	mother	www tu l'as trouve?				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
38106	MOT	mother	apporte				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
38108	MOT	mother	apporte là				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
38112	MOT	mother	ça y est tu as trouvé?				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
38115	MOT	mother	apporte là dans ta chambre				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
38116	MOT	mother	on va réparer				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
38117	MOT	mother	allez				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
38118	MOT	mother	viens on va voir ce qu'on peut faire				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
38121	MOT	mother	viens on va voir ce qu'on peut y faire				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
38122	MOT	mother	alors qu'estce qu'on peut faire à cette xxx pour réparer ça				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
38123	MOT	mother	qu'estce que tu as dans ta caisseà+outils là?				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
38125	MOT	mother	qu'estce que c'est le truc orange?				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
38127	MOT	mother	c'est fait pour quoi?				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
38129	MOT	mother	c'est fait pour /				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
38130	MOT	mother	pour percer				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
38132	MOT	mother	ça sera> [//] <ça s'yyy> [//] oh qu'est-ce qui comment ça s'appelle ce qui est fait pour percer?				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
38133	MOT	mother	une				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
38135	MOT	mother	pour percer c'est une				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
38137	MOT	mother	perceuse				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
38138	MOT	mother	bzz@o				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
38140	MOT	mother	alors fais voir				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
38144	MOT	mother	ben regarde ce que ça fait?				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
38145	MOT	mother	qu'estce que ça fait si on fait bzz@o?			%act  Tim met la perceuse sur le camion /Theotime/2112a.cha	Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
38148	MOT	mother	voilà après qu'estce qu'il faut faire?				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
38149	MOT	mother	qu'estce qu'il faut faire?				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
38150	MOT	mother	voilà				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
38152	MOT	mother	ah le marteau ça ça va être radical ça				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
38154	MOT	mother	toc toc toc voilà			%act  Tim tape sur le camion /Theotime/2112a.cha	Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
38157	MOT	mother	et puis là				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
38158	MOT	mother	peutêtre un peu tchi tchi couic			%sit  Mot joue avec les outils de Tim /Theotime/2112a.cha	Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
38159	MOT	mother	voilà				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
38161	MOT	mother	ah oui quand on s'en est servi on met à côté d'accord				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
38162	MOT	mother	et là?				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
38163	MOT	mother	oh regarde ça rentre			%sit  Mot met un écrou dans un trou du camion /Theotime/2112a.cha	Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
38166	MOT	mother	et si on mettait ça une vis et un écrou				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
38168	MOT	mother	fait voir				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
38169	MOT	mother	hop				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
38170	MOT	mother	voyons voir				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
38171	MOT	mother	peutêtre ça marcherait mieux ton camion				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
38173	MOT	mother	hein?				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
38174	MOT	mother	il va aller plus vite				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
38176	MOT	mother	tu vas voir ça				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
38178	MOT	mother	ouh la la regarde			%sit  Mot retourne le camion /Theotime/2112a.cha	Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
38182	MOT	mother	ah essaie				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
38183	MOT	mother	je suis sure qu'il va mieux rouler				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
38184	MOT	mother	oh ça va bien alors?			%sit  Tim est sorti de la chambre avec son camion /Theotime/2112a.cha	Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
38185	MOT	mother	tu reviens nous voir après?				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
38190	MOT	mother	viens viens voir				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
38191	MOT	mother	je crois qu'on peut encore faire quelque chose				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
38193	MOT	mother	viens voir on va l'améliorer encore un peu				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
38195	MOT	mother	oh la tu en as perdu un chausson				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
38196	MOT	mother	oh oui ça va tellement vite que				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
38198	MOT	mother	oh ben alors tu as déjanté comme on dit				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
38200	MOT	mother	on www arrête tout				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
38201	MOT	mother	Tim se nettoie les www orteils				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
38202	MOT	mother	c'est comme ça que tu travailles toi?				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
38203	MOT	mother	au milieu tu t'arrêtes tu dis ah c'est l'heure de me nettoyer les www orteils ah				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
38204	MOT	mother	alors fais voir				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
38207	MOT	mother	voilà hop là				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
38208	MOT	mother	un petit coup de				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
38209	MOT	mother	ça y est ça lui a remit les idées en place				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
38212	MOT	mother	je sais pas				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
38213	MOT	mother	je cherche ce qu'on peut lui faire				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
38214	MOT	mother	ah ah ah ah qu'estce qu'on pourrait lui faire?				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
38218	MOT	mother	tourne pour xxx redresse un petit peu là				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
38219	MOT	mother	ah ben voilà				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
38221	MOT	mother	faudra qu'on lui recolle ça aussi hein?				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
38222	MOT	mother	qu'estce				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
38224	MOT	mother	oh c'est qui?				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
38226	MOT	mother	alors ça peut être qui?				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
38228	MOT	mother	www c'est personne				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
38230	MOT	mother	un fantôme				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
38232	MOT	mother	ils www ont bon dos les fantômes hein?				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
38233	MOT	mother	hein?				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
38236	MOT	mother	ils te				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
38238	MOT	mother	là il y a marqué quoi là?			%sit  Mot montre une partie du camion /Theotime/2112a.cha	Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
38243	MOT	mother	www attention éléphant sur le garage				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
38244	MOT	mother	ça c'est un panneau hein qu'on pourrait mettre sur le bord de la route			%sit  Mot secoue la main gauche /Theotime/2112a.cha	Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
38245	MOT	mother	ça serait quelque chose hein?				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
38248	MOT	mother	non là il y a marqué un				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
38250	MOT	mother	et là il y a marqué /				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
38252	MOT	mother	et là il y a marqué deux				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
38253	MOT	mother	un deux				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
38255	MOT	mother	tu as deux vitesses				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
38257	MOT	mother	mh				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
38259	MOT	mother	et ça c'est la ceinture de sécurité?				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
38261	MOT	mother	c'est pour attacher les pieds?				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
38264	MOT	mother	www et ta clé là fait voir				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
38265	MOT	mother	la clé?				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
38267	MOT	mother	ah				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
38269	MOT	mother	et ton klaxon il est où?				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
38271	MOT	mother	et il fait pas beaucoup de bruit ton klaxon			%act  Tim appuie plus fort sur le klaxon /Theotime/2112a.cha	Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
38272	MOT	mother	ah				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
38273	MOT	mother	ah oui ça c'est			%act  Tim appuie de plus en plus fort sur le klaxon /Theotime/2112a.cha	Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
38276	MOT	mother	tu tu l'as pas perdu				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
38277	MOT	mother	tu l'as enlevé plutôt				Theotime/2112a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
